,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,DistrictSize,new_district,IsDistrictLarge,MedPriceByDistrict,MedPriceByFloorYear,Price
138,2.0,49.78571311991569,30.61087341907093,6.0,1,9.0,1972,0.012338886,1,1,35,5776,1,2,4,1,0,1,0,0,66.0,0,0,188197.95934809052,178342.56686107177,201252.62239276298
139,2.0,63.6520739746025,32.03918286657991,12.0,15,25.0,2008,0.1363303,1,1,30,6141,10,3,6,1,0,0,0,0,34.0,0,0,227089.7360381992,250613.2151511065,268018.33041269897
140,2.0,64.24856766446668,33.41653796838658,10.0,3,17.0,2016,0.011654127,1,1,4,915,0,0,0,1,0,0,0,0,578.0,0,1,167073.34395124693,161884.91034616335,167916.64990818957
141,2.0,56.21404805219083,50.21404805219083,3.0,9,17.0,1977,0.178916796,1,1,18,3594,4,1,5,1,0,0,0,1,12.0,0,0,231902.03361237267,192538.8720151198,271811.9603853123
142,3.0,72.40843458128478,48.07791022147955,7.0,4,5.0,1959,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,53.0,0,0,363886.2919504811,188753.1630208684,314447.6296514531
143,1.0,36.51481755201242,37.20997636166777,7.0,7,9.0,1973,0.194489265,1,1,47,8004,3,3,5,1,0,1,0,0,117.0,0,1,154154.1164650999,192538.8720151198,156789.8925043678
144,1.0,39.70596909266,19.4053337052889,9.0,8,12.0,1970,0.0,1,1,7,1660,39,1,5,1,0,0,0,0,5.0,0,0,150019.13980125927,192538.8720151198,159410.25067426945
145,3.0,81.96056204217645,45.46706507205031,10.0,15,17.0,1986,0.0,1,1,23,5067,4,2,6,1,0,0,0,0,23.0,0,0,428962.882881042,232825.53906714258,460336.5988625414
146,1.0,28.76735283810825,16.443666056432008,5.0,4,9.0,1979,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,49.0,0,0,169333.5333558262,188753.1630208684,146974.46366898846
147,2.0,62.19617909916511,35.46593459720273,6.0,8,17.0,2012,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,178456.9735752324,171058.5197985668,175919.53223055805
148,2.0,62.06888463798274,56.06888463798274,3.0,6,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,178456.9735752324,192538.8720151198,179810.01235601562
149,4.0,97.93164197523646,72.38690456571206,8.0,5,5.0,1957,0.319809354,1,1,25,4756,16,5,8,1,0,0,0,0,1.0,0,0,243250.62331044863,188753.1630208684,324452.00250946445
150,2.0,47.09561396179439,31.20299196374703,8.0,10,12.0,1970,0.298204575,1,1,16,4048,3,1,3,1,0,0,0,0,66.0,0,0,228796.54255505843,184486.69433545138,207515.0020811357
151,1.0,51.87244680148408,45.87244680148408,3.0,13,22.0,2016,0.23861713,1,1,26,3889,6,3,6,1,0,1,0,1,27.0,0,0,262110.45125438663,173987.19085325956,279307.462230525
152,1.0,42.953195881543934,25.836392398392235,8.0,3,14.0,1995,0.025609157,1,1,33,5261,0,3,1,1,0,0,0,0,445.0,0,1,147390.42564321414,204940.08260898892,161385.84141269737
153,3.0,105.35105075828405,5.589868809746229,3.0,1,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1,0,1,0,0,197.0,0,1,243581.54701008857,178342.56686107177,316068.593041211
154,1.0,43.89094879099685,21.09210451008636,8.0,11,12.0,1984,0.2322050839999999,1,1,24,4860,1,0,3,1,0,0,0,0,46.0,0,0,189283.79775376833,232825.53906714258,190975.81102365677
155,3.0,77.5642182203554,71.5642182203554,3.0,13,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,215450.1170981757,184486.69433545138,210561.8325170452
156,2.0,70.34844345140617,39.54158874021661,6.0,1,1.0,2018,0.075778755,1,1,6,1437,3,0,2,1,0,1,0,0,377.0,0,1,143681.1841476016,183654.6970119634,161747.77693619602
157,1.0,43.8437864463592,37.8437864463592,3.0,21,22.0,2015,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,152.0,0,1,127160.13786863102,218538.048236916,153554.18291122708
158,1.0,39.09860343618078,26.09860343618078,10.0,7,20.0,2016,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,1,102.0,0,1,126611.41489815869,171058.5197985668,117755.5003991776
159,2.0,58.29963611504072,31.49205101443953,9.0,7,14.0,2008,0.31019913,1,1,11,2748,1,0,0,1,0,0,0,0,197.0,0,1,189407.4278287192,221027.67238496797,198840.09292670642
160,1.0,41.43988853509735,39.2670509603737,10.0,8,22.0,2017,0.2114012139999999,1,1,9,1892,0,0,1,1,0,0,0,0,578.0,0,1,117801.20493288733,171058.5197985668,99389.39127756724
161,3.0,98.19600557042187,54.46078903581497,8.0,14,14.0,1999,0.0001696759999999,1,1,36,5992,0,1,1,1,0,0,0,0,88.0,0,0,246508.4862478432,232825.53906714258,360405.88276273006
162,3.0,87.88829278477048,53.79977893629556,8.0,5,5.0,1958,0.051942062,1,1,17,4017,7,2,0,1,0,0,0,0,25.0,0,0,396141.9035057582,188753.1630208684,408261.5863069306
163,2.0,44.2795413959844,29.604193752132,5.0,4,5.0,1960,0.151346216,1,0,32,5889,10,4,1,1,0,1,0,0,36.0,0,0,328784.51259435073,188753.1630208684,207706.0310374202
164,1.0,39.449662718352,33.449662718352,3.0,8,19.0,1977,0.2114012139999999,1,1,9,1892,0,0,1,1,0,0,0,1,578.0,0,1,117801.20493288733,192538.8720151198,105121.67014049139
165,2.0,54.2255029726267,48.2255029726267,3.0,12,17.0,2017,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,1,333.0,0,1,178456.9735752324,173987.19085325956,156039.6310795925
166,1.0,38.82827010413164,23.493250908952653,7.0,16,17.0,2007,0.093442564,1,1,23,4635,5,2,4,1,0,0,0,0,34.0,0,0,184806.282322355,234885.52718597956,218960.06982033644
167,1.0,42.99493760262491,36.99493760262491,3.0,1,4.0,1977,0.034656082,1,1,0,168,0,0,0,1,0,1,0,1,377.0,0,1,103905.55860519898,178342.56686107177,91640.62261982872
168,2.0,67.10261059647395,61.73867380797941,3.0,7,17.0,2016,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,178456.9735752324,171058.5197985668,181981.0933591614
169,2.0,46.60823908225641,30.25543129640073,5.0,1,5.0,1962,0.020741326,1,1,24,5613,5,2,5,1,0,0,0,0,11.0,0,0,220679.47700935992,178342.56686107177,210757.46883973
170,3.0,58.18346967995911,41.8805836614272,5.0,4,9.0,1969,0.0,1,1,47,11319,0,3,5,1,0,0,0,0,78.0,0,0,260713.64222568052,188753.1630208684,232858.04701513355
171,1.0,36.61937467826312,25.61937467826312,8.0,16,25.0,2017,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,578.0,0,1,117801.20493288733,218538.048236916,113268.67516395508
172,2.0,47.67830888001247,29.57709458559742,5.0,5,5.0,1968,0.130617806,1,1,39,10418,9,1,9,1,0,0,0,0,58.0,0,0,222556.5624232518,188753.1630208684,198127.84303628598
173,2.0,65.99885478326885,64.09975896598438,3.0,9,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,202078.69215108693,192538.8720151198,203345.1236897127
174,1.0,31.167933345181524,30.527056422874946,3.0,1,9.0,2015,0.034656082,1,1,0,168,0,0,0,1,0,1,0,0,377.0,0,1,103905.55860519898,183654.6970119634,70908.8296617116
175,2.0,56.38532396302772,35.52689645077102,9.0,3,16.0,1979,0.037177818,1,1,52,11217,1,1,7,1,0,0,0,0,43.0,0,0,227865.9901598276,180026.27472052464,245296.94243812124
176,1.0,39.35389753557517,33.35389753557517,3.0,1,1.0,1977,0.195781053,1,1,23,5212,6,3,2,1,0,1,0,1,71.0,0,0,226456.42470790184,178342.56686107177,212142.78601371858
177,3.0,60.958002421885766,44.14165802589019,6.0,5,9.0,1973,0.127811589,1,1,28,7287,5,1,3,1,0,0,0,0,46.0,0,0,203183.45865871498,188753.1630208684,224212.45809158686
178,3.0,73.4547211565965,45.04485275208425,10.0,17,17.0,1987,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,41.0,0,0,335781.70686179266,266407.1771777748,289700.66269673826
179,3.0,73.25233253107834,49.06864166151242,9.0,5,9.0,2010,0.31019913,1,1,11,2748,1,0,0,1,0,0,0,0,106.0,0,1,248753.3420542499,256017.8137527494,263597.20272227546
180,3.0,89.61313913073826,60.40336483255839,10.0,11,22.0,2018,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,0,445.0,0,1,244044.14116421936,173987.19085325956,261760.9469493173
181,1.0,43.65228799732215,23.67336053710883,8.0,2,14.0,2003,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,167947.2716239246,238247.4214977755,176758.9489823574
182,2.0,66.0999677400509,60.0999677400509,3.0,14,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,152.0,0,1,177872.2651876468,184486.69433545138,186822.21437967438
183,4.0,82.28700074551902,54.03737422339668,8.0,4,12.0,1976,6.99893e-05,1,1,46,10309,1,1,16,1,0,0,0,0,28.0,0,0,275056.5307995484,188753.1630208684,319005.847754103
184,2.0,76.96561389960655,70.96561389960655,3.0,19,22.0,1977,0.019508796,1,1,37,7687,11,5,5,1,0,0,0,1,52.0,0,0,351829.8901730456,175836.38525932154,362043.10446987813
185,1.0,31.34697381763689,17.261167435893928,5.0,4,5.0,1963,0.151346216,1,0,32,5889,10,4,1,1,0,1,0,0,36.0,0,0,194894.4127880251,188753.1630208684,176240.68181447868
186,2.0,57.34800186938747,39.40149249779908,10.0,5,24.0,2018,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,0,104.0,0,1,273668.1661394873,170847.41676632906,273168.71893562726
187,1.0,32.85595489505268,16.592986912808243,5.0,2,5.0,1969,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,167947.2716239246,180026.27472052464,144980.5278219447
188,3.0,80.20048733903279,49.13626988535694,10.0,4,17.0,1989,0.23861713,1,1,26,3889,6,3,6,1,0,0,0,0,27.0,0,0,423176.9148783047,227067.53387831067,440872.9551105694
189,1.0,41.26960611294833,22.627979290356464,8.0,11,24.0,2017,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,0,104.0,0,1,191641.67652114877,173987.19085325956,185664.518230999
190,1.0,42.08825354664381,24.351503545087,8.0,11,14.0,1997,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,66.0,0,0,185169.18572935258,232825.53906714258,186232.70513641834
191,1.0,37.16273636397506,18.45916197487469,8.0,3,9.0,1973,0.4288258179999999,1,1,25,5011,8,0,2,1,0,0,0,0,45.0,0,0,156375.02000227175,180026.27472052464,153196.23559557716
192,2.0,54.24733604358449,48.24733604358449,3.0,9,12.0,1977,0.034656082,1,1,0,168,0,0,0,1,0,0,0,1,377.0,0,1,143681.1841476016,192538.8720151198,110838.09877929087
193,1.0,39.38972933150302,22.967788667612265,7.0,9,12.0,2000,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,6.0,0,0,167579.5059624656,231293.38628897647,174667.80886444487
194,2.0,51.830972059654925,34.99599367203071,8.0,3,12.0,1968,0.225824954,0,1,41,6558,7,3,2,1,0,0,0,0,74.0,0,0,192602.6658914552,180026.27472052464,215407.0127388178
195,2.0,61.580083922573095,39.647901682300414,6.0,10,16.0,1974,0.037316452,1,1,32,6748,93,4,10,1,0,0,0,0,2.0,0,0,431701.9148291444,184486.69433545138,374562.9693095934
196,3.0,81.45243835606554,75.45243835606554,3.0,1,1.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,1,0,1,333.0,0,1,215450.1170981757,178342.56686107177,218523.4509165775
197,2.0,64.24332318344045,58.24332318344045,3.0,14,17.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,202078.69215108693,184486.69433545138,211953.91696437172
198,2.0,63.84100587678801,35.88681289407789,10.0,7,17.0,1995,0.219006007,1,1,28,6746,3,1,4,1,0,0,0,0,90.0,0,0,201654.7261110164,231293.38628897647,286371.9626503717
199,2.0,57.42782445609762,30.258026672563943,8.0,11,14.0,1992,0.0,1,1,27,4798,0,2,8,1,0,0,0,0,42.0,0,0,252340.37909743263,232825.53906714258,255031.05925866673
200,2.0,54.13441295038548,29.385070452519123,7.0,9,15.0,2009,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,45.0,0,0,240755.9944742589,221027.67238496797,233738.04254025788
201,2.0,65.66268652961884,35.1948872175584,10.0,12,17.0,2010,0.111627393,1,1,50,12238,8,2,3,1,0,0,0,0,46.0,0,0,228337.5184307185,250613.2151511065,316815.84564648796
202,2.0,38.47669479727717,23.750168536329163,6.0,12,12.0,1966,0.019508796,1,1,37,7687,11,5,5,1,0,0,0,0,16.0,0,0,281981.09390709066,184486.69433545138,237178.59326434246
203,2.0,77.82818763612575,41.30025075658016,6.0,15,17.0,2015,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,51.0,0,0,212784.18167029577,173987.19085325956,397940.89782888925
204,1.0,39.455484865289066,16.169367476787365,9.0,5,9.0,2004,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,45.0,0,0,171677.73736275037,256017.8137527494,165044.64519165753
205,2.0,55.82525951923271,49.82525951923271,3.0,2,19.0,1977,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,1,104.0,0,1,273668.1661394873,180026.27472052464,280318.63629356655
206,3.0,108.21890113362416,108.27227705331052,10.0,4,17.0,2017,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,153.0,0,1,209726.09652546572,170847.41676632906,265414.4937372912
207,1.0,39.4349164324314,37.54969860375533,3.0,12,14.0,1974,0.111627393,1,1,50,12238,8,2,3,1,0,0,0,0,46.0,0,0,202336.82056576048,184486.69433545138,186723.43953504923
208,1.0,44.24239609169001,38.24239609169001,3.0,2,22.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,147390.42564321414,180026.27472052464,140829.71798182215
209,1.0,39.57932235978628,19.524423198222816,7.0,14,17.0,2009,0.08761909,1,1,8,1497,5,1,0,1,0,0,0,0,10.0,0,0,228575.50263593017,250613.2151511065,241715.2414401102
210,2.0,37.86094701396132,27.495101166054425,6.0,3,12.0,1970,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,25.0,0,0,200049.7089858713,180026.27472052464,168782.18830564566
211,1.0,52.692743678818495,46.692743678818495,3.0,8,13.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,578.0,0,1,117801.20493288733,192538.8720151198,149821.7668135097
212,1.0,41.92833188819943,21.385775607732533,8.0,5,14.0,1989,0.0,1,1,30,5562,0,0,5,0,0,0,0,0,38.0,0,0,176590.28782155731,227067.53387831067,178675.9200945626
213,1.0,41.9138065319164,19.62361018613191,9.0,12,17.0,2007,0.101872465,1,1,23,4583,3,3,3,1,0,0,0,0,66.0,0,0,176304.23683904562,250613.2151511065,177371.2280905388
214,1.0,41.27411424374711,28.274114243747107,10.0,3,8.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,153.0,0,1,129252.44008922527,180026.27472052464,118247.51893420576
215,2.0,51.85133641053128,32.114051612620486,7.0,14,14.0,1956,0.0150168919999999,1,1,17,3079,59,0,8,1,0,0,0,0,2.0,0,0,211502.1506421694,184486.69433545138,262196.07509210374
216,1.0,36.04589052068201,21.59877795600963,7.0,8,9.0,1974,0.002211665,1,1,39,7614,3,1,5,0,0,0,0,0,22.0,0,0,208334.28723728174,192538.8720151198,176498.4960134653
217,2.0,66.50924798994932,60.509247989949316,3.0,5,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1,0,1,0,1,102.0,0,1,170900.2142682733,188753.1630208684,167629.460589306
218,3.0,62.300819520890926,48.60292273532716,5.0,2,9.0,1975,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,320685.23214922764,180026.27472052464,212633.03890726116
219,2.0,63.41485820868128,35.44954547297412,12.0,7,17.0,1977,0.2432045189999999,1,1,5,1564,0,0,0,1,0,0,0,0,333.0,0,1,178456.9735752324,192538.8720151198,176025.67124270514
220,1.0,42.78423565490591,36.78423565490591,3.0,20,22.0,1977,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,1,104.0,0,1,191641.67652114877,175836.38525932154,212083.6850946709
221,2.0,45.53818787128393,31.805557740681085,5.0,4,5.0,1963,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,53.0,0,0,200019.0134814035,188753.1630208684,182496.01753363202
222,1.0,41.4385422224581,23.9424938812742,9.0,8,14.0,1971,0.050272014,1,1,21,4231,14,0,3,1,0,0,0,0,25.0,0,0,157045.91862163498,192538.8720151198,175677.42794593508
223,2.0,46.47378108552893,31.931702019735933,6.0,7,9.0,1971,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,0,66.0,0,0,188197.95934809052,192538.8720151198,189339.34531355757
224,3.0,82.91245237864592,76.91245237864592,3.0,25,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,155760.41968882288,175836.38525932154,210466.4083168551
225,3.0,124.28521529591008,63.57902177817694,6.0,17,28.0,2013,0.150817539,1,1,16,3433,4,4,5,1,0,0,0,0,25.0,0,0,258091.8836793889,218538.048236916,460930.7743510203
226,3.0,91.5990273608436,58.13263909475655,11.0,4,8.0,2005,0.0,1,1,6,2733,0,0,4,1,0,0,0,0,22.0,0,0,403657.9205660291,256017.8137527494,429497.74634075677
227,2.0,48.21446760911349,33.03002877441823,5.0,3,5.0,1965,0.225824954,0,1,41,6558,7,3,2,1,0,0,0,0,74.0,0,0,192602.6658914552,180026.27472052464,183617.8933223777
228,2.0,46.27567969593655,32.72235066901443,5.0,1,9.0,1978,0.100455735,1,1,43,7227,0,1,6,0,0,1,0,0,41.0,0,0,217119.1999410041,178342.56686107177,201973.87505397078
229,2.0,57.82014436375555,32.8307299370997,10.0,4,16.0,1980,0.195781053,1,1,23,5212,6,3,2,1,0,0,0,0,18.0,0,0,196300.01084121183,188753.1630208684,255530.79825949238
230,3.0,58.5296078680904,38.1387360979637,5.0,3,5.0,1962,0.161975568,1,0,31,7010,5,3,7,1,0,1,0,0,20.0,0,0,459012.1344340613,180026.27472052464,307338.78224639414
231,1.0,48.8352688217844,42.8352688217844,3.0,1,1.0,1977,0.0071223169999999,1,1,1,264,0,0,1,1,0,1,0,1,445.0,0,1,147390.42564321414,178342.56686107177,154049.30043721906
232,1.0,44.66916066224369,38.66916066224369,3.0,7,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,103905.55860519898,192538.8720151198,124329.29309154488
233,1.0,41.21182587377156,19.60855097311191,9.0,15,25.0,2015,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,25.0,0,0,206974.62740173092,173987.19085325956,226022.25242621268
234,2.0,63.12880639905843,57.12880639905843,3.0,14,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,1,197.0,0,1,189407.4278287192,184486.69433545138,175791.82415872347
235,2.0,52.99613031633721,31.356390225503542,8.0,3,12.0,1970,0.118537385,1,1,30,6207,1,1,0,1,0,1,0,0,53.0,0,0,200019.0134814035,180026.27472052464,216430.8832966373
236,2.0,61.93505830937663,36.34872803024408,10.0,17,22.0,2010,0.135649789,1,1,46,7960,6,3,11,1,0,0,0,0,18.0,0,0,232872.4736133856,234885.52718597956,288888.4495112411
237,1.0,56.68845982053818,2.132381476612484,3.0,8,20.0,2013,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,51.0,0,0,185366.5956651482,171058.5197985668,292424.7515372082
238,1.0,39.34702023520798,23.73574667499297,8.0,3,14.0,1992,0.041365446,1,1,31,5569,0,1,4,1,0,0,0,0,39.0,0,0,165492.67024854803,204940.08260898892,163723.3835127122
239,2.0,64.22692249579333,58.22692249579333,3.0,16,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,1,152.0,0,1,177872.2651876468,175836.38525932154,185010.35914930448
240,1.0,37.03592832482166,17.191679700835255,7.0,6,14.0,1975,0.036122292,1,1,24,4378,0,1,1,1,0,0,0,0,69.0,0,0,168808.8482552736,192538.8720151198,168621.4359213047
241,1.0,44.90457864555391,38.90457864555391,3.0,20,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,377.0,0,1,103905.55860519898,175836.38525932154,118651.95698221959
242,1.0,41.8339039986406,20.97225430009497,8.0,7,12.0,2004,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,45.0,0,0,171677.73736275037,221027.67238496797,172119.64997341335
243,3.0,52.15680548100367,35.33304545857853,6.0,1,9.0,1971,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,0,40.0,0,0,207948.2907714275,178342.56686107177,194008.1487717542
244,2.0,60.69826501126976,33.94084383937322,8.0,19,22.0,2009,0.035145267,1,1,42,9292,3,0,3,1,0,0,0,0,58.0,0,0,222556.5624232518,234885.52718597956,279213.2941425595
245,2.0,69.23909060261578,56.239090602615775,10.0,16,16.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,578.0,0,1,167073.34395124693,175836.38525932154,183565.4677129482
246,3.0,83.92758206044822,44.33556090596553,10.0,16,22.0,2007,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,53.0,0,0,363886.2919504811,234885.52718597956,431492.7172311076
247,3.0,69.56922271020107,41.9298885388494,7.0,10,14.0,1990,1.8e-09,1,1,16,3681,73,2,5,1,0,0,0,0,8.0,0,0,323286.7736604572,232825.53906714258,347412.4317065921
248,3.0,78.03654971878008,47.78048972243412,10.0,8,17.0,1990,0.0,1,1,33,7425,1,2,5,1,0,0,0,0,54.0,0,0,326541.04191677156,231293.38628897647,344725.1068291488
249,2.0,46.10762482243888,30.86896088966911,5.0,8,9.0,1971,0.020741326,1,1,24,5613,5,2,5,1,0,0,0,0,11.0,0,0,220679.47700935992,192538.8720151198,222395.54720000923
250,2.0,56.985162723666576,32.460362286705035,9.0,7,17.0,2005,0.000991363,1,1,33,6783,3,1,9,1,0,0,0,0,18.0,0,0,325721.10841516964,221027.67238496797,316706.9444594801
251,2.0,63.08640772002165,36.81419376206655,10.0,2,22.0,1997,0.0922906419999999,1,1,21,4346,2,1,2,1,0,1,0,0,28.0,0,0,197512.5098938918,204940.08260898892,274312.731581362
252,1.0,44.32379621703814,19.876484711283165,12.0,4,16.0,2007,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,167947.2716239246,256017.8137527494,222744.3003716896
253,2.0,54.97150853478885,30.93432712537425,11.0,13,16.0,1978,0.195781053,1,1,23,5212,6,3,2,1,0,0,0,0,18.0,0,0,196300.01084121183,184486.69433545138,280206.956239384
254,2.0,48.10559143801014,30.558385508953908,5.0,7,9.0,1971,0.175054867,1,1,36,10055,3,1,0,1,0,0,0,0,55.0,0,0,224277.83102613143,192538.8720151198,196795.28292994178
255,3.0,97.88933216939986,58.64056425285965,12.0,4,5.0,1929,0.0150168919999999,1,1,17,3079,59,0,8,1,0,0,0,0,2.0,0,0,243250.62331044863,385584.6012831924,331981.66017263534
256,3.0,74.72740474286606,45.71902012369876,10.0,4,17.0,1999,0.23861713,1,1,26,3889,6,3,6,1,0,0,0,0,27.0,0,0,423176.9148783047,227067.53387831067,409775.66980103706
257,3.0,88.01116413692017,75.01116413692017,10.0,18,22.0,2016,0.0071223169999999,1,1,1,264,0,0,1,1,0,0,0,1,445.0,0,1,244044.14116421936,218538.048236916,285446.5226037361
258,1.0,32.646326121498326,20.94696327208617,6.0,4,9.0,1971,0.282797669,1,1,33,8667,2,0,6,1,0,1,0,0,62.0,0,0,155415.24796043464,188753.1630208684,143722.45733329552
259,3.0,81.00345522474204,2.3668688161385183,3.0,5,5.0,2017,0.034656082,1,1,0,168,0,0,0,1,0,0,0,0,377.0,0,1,155760.41968882288,170847.41676632906,149647.56349158366
260,3.0,78.98555734907036,48.46441573740492,10.0,7,17.0,1992,0.236108458,1,1,16,3893,27,3,10,1,0,0,0,0,6.0,0,0,365212.5753770981,231293.38628897647,399875.4357835377
261,2.0,66.92923086029376,68.08750973605949,12.0,4,17.0,2018,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,578.0,0,1,167073.34395124693,170847.41676632906,206511.1108122253
262,2.0,62.76499291354574,33.6541330807924,11.0,7,10.0,2003,0.31019913,1,1,11,2748,1,0,0,1,0,0,0,0,106.0,0,1,162550.15731117668,221027.67238496797,195119.58160695317
263,4.0,37.92034786532114,21.35748713139034,6.0,6,17.0,2014,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,25.0,0,0,243250.62331044863,171058.5197985668,217958.07715549844
264,2.0,57.76173196368583,51.76173196368583,3.0,19,19.0,1977,0.049637257,1,1,34,7759,0,1,3,1,0,0,0,1,104.0,0,1,273668.1661394873,175836.38525932154,287752.20299201226
265,1.0,43.890359435736514,22.758045043432656,8.0,6,14.0,1990,0.041365446,1,1,31,5569,0,1,4,1,0,1,0,0,39.0,0,0,165492.67024854803,231293.38628897647,180235.10708897602
266,1.0,36.20317351415713,16.577751564669278,7.0,3,9.0,1973,0.000991363,1,1,33,6783,3,1,9,1,0,0,0,0,18.0,0,0,217166.69035212093,180026.27472052464,202306.39453175024
267,3.0,83.23406252303208,52.21669183813178,10.0,10,14.0,2005,0.133215333,1,1,49,11395,3,3,4,0,0,0,0,0,77.0,0,0,320685.23214922764,250613.2151511065,331101.6986082911
268,1.0,39.68962407969543,20.98902999866805,7.0,4,14.0,1998,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,78.0,0,0,181918.22395966784,227067.53387831067,192448.89706380654
